"Plot Title: HDT"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10694965, SEN S/N: 10694965)","RH, % (LGR S/N: 10694965, SEN S/N: 10694965)","Safe Shutdown - Low Battery (LGR S/N: 10694965)","Stopped (LGR S/N: 10694965)","End Of File (LGR S/N: 10694965)"
495,11/22/18 04:06:16 PM,25.142,32.967,,,
496,11/22/18 04:21:16 PM,25.167,32.983,,,
497,11/22/18 04:36:16 PM,25.191,32.919,,,
498,11/22/18 04:51:16 PM,25.191,32.953,,,
499,11/22/18 05:06:16 PM,25.215,32.958,,,
500,11/22/18 05:21:16 PM,25.215,32.980,,,
501,11/22/18 05:36:16 PM,25.215,33.003,,,
502,11/22/18 05:51:16 PM,25.239,33.008,,,
503,11/22/18 06:06:16 PM,25.239,33.030,,,
504,11/22/18 06:21:16 PM,25.239,33.019,,,
505,11/22/18 06:36:16 PM,25.239,33.064,,,
506,11/22/18 06:51:16 PM,25.215,33.094,,,
507,11/22/18 07:06:16 PM,25.215,33.161,,,
508,11/22/18 07:21:16 PM,25.191,33.168,,,
509,11/22/18 07:36:16 PM,25.191,33.213,,,
510,11/22/18 07:51:16 PM,25.167,33.275,,,
511,11/22/18 08:06:16 PM,25.142,33.326,,,
512,11/22/18 08:21:16 PM,25.118,33.399,,,
513,11/22/18 08:36:16 PM,25.094,33.428,,,
514,11/22/18 08:51:16 PM,25.070,33.468,,,
515,11/22/18 09:06:16 PM,25.021,33.558,,,
516,11/22/18 09:21:16 PM,24.997,33.565,,,
517,11/22/18 09:36:16 PM,24.924,33.672,,,
518,11/22/18 09:51:16 PM,24.852,33.779,,,
519,11/22/18 10:06:16 PM,24.779,33.884,,,
520,11/22/18 10:21:16 PM,24.706,33.990,,,
521,11/22/18 10:36:16 PM,24.658,34.056,,,
522,11/22/18 10:51:16 PM,24.610,34.153,,,
523,11/22/18 11:06:16 PM,24.561,34.219,,,
524,11/22/18 11:21:16 PM,24.513,34.356,,,
525,11/22/18 11:36:16 PM,24.465,34.411,,,
526,11/22/18 11:51:16 PM,24.417,34.496,,,
527,11/23/18 12:06:16 AM,24.368,34.580,,,
528,11/23/18 12:21:16 AM,24.320,34.655,,,
529,11/23/18 12:36:16 AM,24.296,34.742,,,
530,11/23/18 12:51:16 AM,24.248,34.775,,,
531,11/23/18 01:06:16 AM,24.223,34.852,,,
532,11/23/18 01:21:16 AM,24.199,34.908,,,
533,11/23/18 01:36:16 AM,24.151,34.971,,,
534,11/23/18 01:51:16 AM,24.103,35.015,,,
535,11/23/18 02:06:16 AM,24.079,35.061,,,
536,11/23/18 02:21:16 AM,24.055,35.097,,,
537,11/23/18 02:36:16 AM,24.031,35.153,,,
538,11/23/18 02:51:16 AM,23.982,35.205,,,
539,11/23/18 03:06:16 AM,23.982,35.225,,,
540,11/23/18 03:21:16 AM,23.958,35.280,,,
541,11/23/18 03:36:16 AM,23.934,35.316,,,
542,11/23/18 03:51:16 AM,23.910,35.332,,,
543,11/23/18 04:06:16 AM,23.886,35.359,,,
544,11/23/18 04:21:16 AM,23.862,35.404,,,
545,11/23/18 04:36:16 AM,23.838,35.420,,,
546,11/23/18 04:51:16 AM,23.838,35.439,,,
547,11/23/18 05:06:16 AM,23.838,35.478,,,
548,11/23/18 05:21:16 AM,23.814,35.475,,,
549,11/23/18 05:36:16 AM,23.838,35.478,,,
550,11/23/18 05:51:16 AM,23.862,35.442,,,
551,11/23/18 06:06:16 AM,23.862,35.442,,,
552,11/23/18 06:21:16 AM,23.886,35.416,,,
553,11/23/18 06:36:16 AM,23.910,35.409,,,
554,11/23/18 06:51:16 AM,23.934,35.392,,,
555,11/23/18 07:06:16 AM,23.958,35.338,,,
556,11/23/18 07:21:16 AM,23.982,35.340,,,
557,11/23/18 07:36:16 AM,24.006,35.295,,,
558,11/23/18 07:51:16 AM,24.031,35.269,,,
559,11/23/18 08:06:16 AM,24.079,35.216,,,
560,11/23/18 08:21:16 AM,24.103,35.305,,,
561,11/23/18 08:36:16 AM,24.127,35.260,,,
562,11/23/18 08:51:16 AM,24.175,35.236,,,
563,11/23/18 09:06:16 AM,24.223,35.213,,,
564,11/23/18 09:21:16 AM,24.272,35.170,,,
565,11/23/18 09:36:16 AM,24.320,35.137,,,
566,11/23/18 09:51:16 AM,24.368,35.084,,,
567,11/23/18 10:06:16 AM,24.392,35.038,,,
568,11/23/18 10:21:16 AM,24.441,35.034,,,
569,11/23/18 10:36:16 AM,24.465,35.017,,,
570,11/23/18 10:51:16 AM,24.513,34.984,,,
571,11/23/18 11:06:16 AM,24.537,34.977,,,
572,11/23/18 11:21:16 AM,24.586,34.924,,,
573,11/23/18 11:36:16 AM,24.610,34.917,,,
574,11/23/18 11:51:16 AM,24.658,34.893,,,
575,11/23/18 12:06:16 PM,24.682,34.857,,,
576,11/23/18 12:21:16 PM,24.706,34.850,,,
577,11/23/18 12:36:16 PM,24.731,34.833,,,
578,11/23/18 12:51:16 PM,24.755,34.817,,,
579,11/23/18 01:06:16 PM,24.779,34.810,,,
580,11/23/18 01:21:16 PM,24.779,34.810,,,
581,11/23/18 01:36:16 PM,24.803,34.812,,,
582,11/23/18 01:51:16 PM,24.827,34.796,,,
583,11/23/18 02:06:16 PM,24.852,34.789,,,
584,11/23/18 02:21:16 PM,24.852,34.750,,,
585,11/23/18 02:36:16 PM,24.876,34.782,,,
586,11/23/18 02:51:16 PM,24.876,34.762,,,
587,11/23/18 03:06:16 PM,24.900,34.804,,,
588,11/23/18 03:21:16 PM,24.924,34.807,,,
589,11/23/18 03:36:16 PM,24.924,34.807,,,
590,11/23/18 03:51:16 PM,24.948,34.790,,,
591,11/23/18 04:06:16 PM,24.973,34.813,,,
592,11/23/18 04:21:16 PM,24.997,34.806,,,
593,11/23/18 04:36:16 PM,24.997,34.815,,,
594,11/23/18 04:51:16 PM,25.021,34.799,,,
595,11/23/18 05:06:16 PM,25.021,34.808,,,
596,11/23/18 05:21:16 PM,25.045,34.850,,,
597,11/23/18 05:36:16 PM,25.045,34.840,,,
598,11/23/18 05:51:16 PM,25.045,34.850,,,
599,11/23/18 06:06:16 PM,25.045,34.870,,,
600,11/23/18 06:21:16 PM,25.070,34.863,,,
601,11/23/18 06:36:16 PM,25.045,34.899,,,
602,11/23/18 06:51:16 PM,25.045,34.937,,,
603,11/23/18 07:06:16 PM,25.045,34.947,,,
604,11/23/18 07:21:16 PM,25.021,34.973,,,
605,11/23/18 07:36:16 PM,25.021,35.011,,,
606,11/23/18 07:51:16 PM,24.997,35.047,,,
607,11/23/18 08:06:16 PM,24.997,35.076,,,
608,11/23/18 08:21:16 PM,24.973,35.083,,,
609,11/23/18 08:36:16 PM,24.924,35.135,,,
610,11/23/18 08:51:16 PM,24.924,35.154,,,
611,11/23/18 09:06:16 PM,24.876,35.196,,,
612,11/23/18 09:21:16 PM,24.852,35.241,,,
613,11/23/18 09:36:16 PM,24.803,35.312,,,
614,11/23/18 09:51:16 PM,24.755,35.354,,,
615,11/23/18 10:06:16 PM,24.706,35.425,,,
616,11/23/18 10:21:16 PM,24.658,35.504,,,
617,11/23/18 10:36:16 PM,24.610,35.546,,,
618,11/23/18 10:51:16 PM,24.561,35.634,,,
619,11/23/18 11:06:16 PM,24.513,35.667,,,
620,11/23/18 11:21:16 PM,24.465,35.718,,,
621,11/23/18 11:36:16 PM,24.417,35.769,,,
622,11/23/18 11:51:16 PM,24.392,35.812,,,
623,11/24/18 12:06:16 AM,24.344,35.863,,,
624,11/24/18 12:21:16 AM,24.296,35.923,,,
625,11/24/18 12:36:16 AM,24.248,35.964,,,
626,11/24/18 12:51:16 AM,24.223,35.999,,,
627,11/24/18 01:06:16 AM,24.175,36.067,,,
628,11/24/18 01:21:16 AM,24.151,36.083,,,
629,11/24/18 01:36:16 AM,24.103,36.097,,,
630,11/24/18 01:51:16 AM,24.079,36.141,,,
631,11/24/18 02:06:16 AM,24.031,36.209,,,
632,11/24/18 02:21:16 AM,24.006,36.216,,,
633,11/24/18 02:36:16 AM,23.982,36.223,,,
634,11/24/18 02:51:16 AM,23.958,36.257,,,
635,11/24/18 03:06:16 AM,23.910,36.271,,,
636,11/24/18 03:21:16 AM,23.886,36.278,,,
637,11/24/18 03:36:16 AM,23.862,36.321,,,
638,11/24/18 03:51:16 AM,23.838,36.319,,,
639,11/24/18 04:06:16 AM,23.814,36.326,,,
640,11/24/18 04:21:16 AM,23.814,36.335,,,
641,11/24/18 04:36:16 AM,23.766,36.340,,,
642,11/24/18 04:51:16 AM,23.766,36.340,,,
643,11/24/18 05:06:16 AM,23.742,36.329,,,
644,11/24/18 05:21:16 AM,23.742,36.338,,,
645,11/24/18 05:36:16 AM,23.742,36.311,,,
646,11/24/18 05:51:16 AM,23.766,36.277,,,
647,11/24/18 06:06:16 AM,23.766,36.232,,,
648,11/24/18 06:21:16 AM,23.766,36.186,,,
649,11/24/18 06:36:16 AM,23.790,36.152,,,
650,11/24/18 06:51:16 AM,23.814,36.136,,,
651,11/24/18 07:06:16 AM,23.838,36.083,,,
652,11/24/18 07:21:16 AM,23.862,36.012,,,
653,11/24/18 07:36:16 AM,23.886,35.996,,,
654,11/24/18 07:51:16 AM,23.910,35.943,,,
655,11/24/18 08:06:16 AM,23.934,35.899,,,
656,11/24/18 08:21:16 AM,23.958,35.846,,,
657,11/24/18 08:36:16 AM,23.982,35.774,,,
658,11/24/18 08:51:16 AM,24.031,35.751,,,
659,11/24/18 09:06:16 AM,24.055,35.688,,,
660,11/24/18 09:21:16 AM,24.103,35.627,,,
661,11/24/18 09:36:16 AM,24.151,35.538,,,
662,11/24/18 09:51:16 AM,24.199,35.486,,,
663,11/24/18 10:06:16 AM,24.223,35.413,,,
664,11/24/18 10:21:16 AM,24.272,35.361,,,
665,11/24/18 10:36:16 AM,24.320,35.319,,,
666,11/24/18 10:51:16 AM,24.344,35.264,,,
667,11/24/18 11:06:16 AM,24.392,35.193,,,
668,11/24/18 11:21:16 AM,24.417,35.138,,,
669,11/24/18 11:36:16 AM,24.441,35.092,,,
670,11/24/18 11:51:16 AM,24.489,35.030,,,
671,11/24/18 12:06:16 PM,24.513,34.994,,,
672,11/24/18 12:21:16 PM,24.537,34.957,,,
673,11/24/18 12:36:16 PM,24.586,34.885,,,
674,11/24/18 12:51:16 PM,24.610,34.839,,,
675,11/24/18 01:06:16 PM,24.634,34.802,,,
676,11/24/18 01:21:16 PM,24.658,34.766,,,
677,11/24/18 01:36:16 PM,24.682,34.710,,,
678,11/24/18 01:51:16 PM,24.706,34.693,,,
679,11/24/18 02:06:16 PM,24.731,34.656,,,
680,11/24/18 02:21:16 PM,24.755,34.599,,,
681,11/24/18 02:36:16 PM,24.779,34.562,,,
682,11/24/18 02:51:16 PM,24.803,34.545,,,
683,11/24/18 03:06:16 PM,24.827,34.508,,,
684,11/24/18 03:21:16 PM,24.852,34.491,,,
685,11/24/18 03:36:16 PM,24.876,34.474,,,
686,11/24/18 03:51:16 PM,24.900,34.447,,,
687,11/24/18 04:06:16 PM,24.900,34.427,,,
688,11/24/18 04:21:16 PM,24.924,34.400,,,
689,11/24/18 04:36:16 PM,24.948,34.413,,,
690,11/24/18 04:51:16 PM,24.948,34.393,,,
691,11/24/18 05:06:16 PM,24.973,34.376,,,
692,11/24/18 05:21:16 PM,24.973,34.376,,,
693,11/24/18 05:36:16 PM,24.973,34.406,,,
694,11/24/18 05:51:16 PM,24.948,34.464,,,
695,11/24/18 06:06:16 PM,24.948,34.514,,,
696,11/24/18 06:21:16 PM,24.948,34.544,,,
697,11/24/18 06:36:16 PM,24.948,34.583,,,
698,11/24/18 06:51:16 PM,24.924,34.620,,,
699,11/24/18 07:06:16 PM,24.924,34.660,,,
700,11/24/18 07:21:16 PM,24.924,34.689,,,
701,11/24/18 07:36:16 PM,24.900,34.745,,,
702,11/24/18 07:51:16 PM,24.900,34.794,,,
703,11/24/18 08:06:16 PM,24.876,34.840,,,
704,11/24/18 08:21:16 PM,24.852,34.877,,,
705,11/24/18 08:36:16 PM,24.827,34.913,,,
706,11/24/18 08:51:16 PM,24.803,34.939,,,
707,11/24/18 09:06:16 PM,24.755,34.992,,,
708,11/24/18 09:21:16 PM,24.706,35.064,,,
709,11/24/18 09:36:16 PM,24.682,35.147,,,
710,11/24/18 09:51:16 PM,24.634,35.209,,,
711,11/24/18 10:06:16 PM,24.586,35.290,,,
712,11/24/18 10:21:16 PM,24.537,35.389,,,
713,11/24/18 10:36:16 PM,24.513,35.490,,,
714,11/24/18 10:51:16 PM,24.441,35.557,,,
715,11/24/18 11:06:16 PM,24.417,35.611,,,
716,11/24/18 11:21:16 PM,24.368,35.662,,,
717,11/24/18 11:36:16 PM,24.320,35.723,,,
718,11/24/18 11:51:16 PM,24.272,35.811,,,
719,11/25/18 12:06:16 AM,24.223,35.852,,,
720,11/25/18 12:21:16 AM,24.199,35.933,,,
721,11/25/18 12:36:16 AM,24.151,35.974,,,
722,11/25/18 12:51:16 AM,24.103,36.025,,,
723,11/25/18 01:06:16 AM,24.079,36.086,,,
724,11/25/18 01:21:16 AM,24.031,36.155,,,
725,11/25/18 01:36:16 AM,24.006,36.180,,,
726,11/25/18 01:51:16 AM,23.958,36.212,,,
727,11/25/18 02:06:16 AM,23.934,36.282,,,
728,11/25/18 02:21:16 AM,23.886,36.305,,,
729,11/25/18 02:36:16 AM,23.862,36.348,,,
730,11/25/18 02:51:16 AM,23.862,36.429,,,
731,11/25/18 03:06:16 AM,23.790,36.423,,,
732,11/25/18 03:21:16 AM,23.766,36.466,,,
733,11/25/18 03:36:16 AM,23.717,36.507,,,
734,11/25/18 03:51:16 AM,23.693,36.567,,,
735,11/25/18 04:06:16 AM,23.669,36.610,,,
736,11/25/18 04:21:16 AM,23.621,36.650,,,
737,11/25/18 04:36:16 AM,23.597,36.702,,,
738,11/25/18 04:51:16 AM,23.549,36.742,,,
739,11/25/18 05:06:16 AM,23.549,36.760,,,
740,11/25/18 05:21:16 AM,23.525,36.828,,,
741,11/25/18 05:36:16 AM,23.501,36.818,,,
742,11/25/18 05:51:16 AM,23.501,36.844,,,
743,11/25/18 06:06:16 AM,23.501,36.835,,,
744,11/25/18 06:21:16 AM,23.501,36.827,,,
745,11/25/18 06:36:16 AM,23.501,36.827,,,
746,11/25/18 06:51:16 AM,23.501,36.827,,,
747,11/25/18 07:06:16 AM,23.501,36.827,,,
748,11/25/18 07:21:16 AM,23.477,36.834,,,
749,11/25/18 07:36:16 AM,23.453,36.841,,,
750,11/25/18 07:51:16 AM,23.453,36.858,,,
751,11/25/18 08:06:16 AM,23.453,36.832,,,
752,11/25/18 08:21:16 AM,23.453,36.805,,,
753,11/25/18 08:36:16 AM,23.453,36.814,,,
754,11/25/18 08:51:16 AM,23.453,36.814,,,
755,11/25/18 09:06:16 AM,23.453,36.788,,,
756,11/25/18 09:21:16 AM,23.477,36.746,,,
757,11/25/18 09:36:16 AM,23.477,36.728,,,
758,11/25/18 09:51:16 AM,23.477,36.728,,,
759,11/25/18 10:06:16 AM,23.477,36.754,,,
760,11/25/18 10:21:16 AM,23.453,36.761,,,
761,11/25/18 10:36:16 AM,23.453,36.779,,,
762,11/25/18 10:51:16 AM,23.405,36.820,,,
763,11/25/18 11:06:16 AM,23.357,36.860,,,
764,11/25/18 11:21:16 AM,23.309,36.936,,,
765,11/25/18 11:36:16 AM,23.285,36.969,,,
766,11/25/18 11:51:16 AM,23.237,37.001,,,
767,11/25/18 12:06:16 PM,23.213,37.051,,,
768,11/25/18 12:21:16 PM,23.189,37.084,,,
769,11/25/18 12:36:16 PM,23.189,37.084,,,
770,11/25/18 12:51:16 PM,23.189,37.067,,,
771,11/25/18 01:06:16 PM,23.165,37.074,,,
772,11/25/18 01:21:16 PM,23.165,37.065,,,
773,11/25/18 01:36:16 PM,23.165,37.074,,,
774,11/25/18 01:51:16 PM,23.165,37.074,,,
775,11/25/18 02:06:16 PM,23.165,37.057,,,
776,11/25/18 02:21:16 PM,23.165,37.022,,,
777,11/25/18 02:36:16 PM,23.189,37.006,,,
778,11/25/18 02:51:16 PM,23.213,36.973,,,
779,11/25/18 03:06:16 PM,23.237,36.957,,,
780,11/25/18 03:21:16 PM,23.261,36.923,,,
781,11/25/18 03:36:16 PM,23.285,36.855,,,
782,11/25/18 03:51:16 PM,23.309,36.839,,,
783,11/25/18 04:06:16 PM,23.357,36.781,,,
784,11/25/18 04:21:16 PM,23.405,36.722,,,
785,11/25/18 04:36:16 PM,23.429,36.680,,,
786,11/25/18 04:51:16 PM,23.453,36.620,,,
787,11/25/18 05:06:16 PM,23.477,36.595,,,
788,11/25/18 05:21:16 PM,23.501,36.561,,,
789,11/25/18 05:36:16 PM,23.549,36.529,,,
790,11/25/18 05:51:16 PM,23.549,36.475,,,
791,11/25/18 06:06:16 PM,23.573,36.459,,,
792,11/25/18 06:21:16 PM,23.597,36.425,,,
793,11/25/18 06:36:16 PM,23.597,36.407,,,
794,11/25/18 06:51:16 PM,23.621,36.391,,,
795,11/25/18 07:06:16 PM,23.621,36.373,,,
796,11/25/18 07:21:16 PM,23.645,36.348,,,
797,11/25/18 07:36:16 PM,23.645,36.339,,,
798,11/25/18 07:51:16 PM,23.645,36.339,,,
799,11/25/18 08:06:16 PM,23.645,36.312,,,
800,11/25/18 08:21:16 PM,23.645,36.312,,,
801,11/25/18 08:36:16 PM,23.621,36.319,,,
802,11/25/18 08:51:16 PM,23.621,36.292,,,
803,11/25/18 09:06:16 PM,23.597,36.308,,,
804,11/25/18 09:21:16 PM,23.549,36.313,,,
805,11/25/18 09:36:16 PM,23.525,36.338,,,
806,11/25/18 09:51:16 PM,23.477,36.379,,,
807,11/25/18 10:06:16 PM,23.429,36.402,,,
808,11/25/18 10:21:16 PM,23.405,36.391,,,
809,11/25/18 10:36:16 PM,23.357,36.424,,,
810,11/25/18 10:51:16 PM,23.309,36.456,,,
811,11/25/18 11:06:16 PM,23.285,36.445,,,
812,11/25/18 11:21:16 PM,23.237,36.450,,,
813,11/25/18 11:36:16 PM,23.213,36.421,,,
814,11/25/18 11:51:16 PM,23.165,36.417,,,
815,11/26/18 12:06:16 AM,23.117,36.422,,,
816,11/26/18 12:21:16 AM,23.093,36.420,,,
817,11/26/18 12:36:16 AM,23.045,36.425,,,
818,11/26/18 12:51:16 AM,23.021,36.404,,,
819,11/26/18 01:06:16 AM,22.973,36.400,,,
820,11/26/18 01:21:16 AM,22.949,36.407,,,
821,11/26/18 01:36:16 AM,22.925,36.350,,,
822,11/26/18 01:51:16 AM,22.877,36.337,,,
823,11/26/18 02:06:16 AM,22.853,36.335,,,
824,11/26/18 02:21:16 AM,22.829,36.296,,,
825,11/26/18 02:36:16 AM,22.805,36.276,,,
826,11/26/18 02:51:16 AM,22.781,36.255,,,
827,11/26/18 03:06:16 AM,22.757,36.207,,,
828,11/26/18 03:21:16 AM,22.709,36.211,,,
829,11/26/18 03:36:16 AM,22.685,36.181,,,
830,11/26/18 03:51:16 AM,22.685,36.144,,,
831,11/26/18 04:06:16 AM,22.661,36.123,,,
832,11/26/18 04:21:16 AM,22.637,36.084,,,
833,11/26/18 04:36:16 AM,22.613,36.091,,,
834,11/26/18 04:51:16 AM,22.589,36.060,,,
835,11/26/18 05:06:16 AM,22.565,36.011,,,
836,11/26/18 05:21:16 AM,22.589,35.985,,,
837,11/26/18 05:36:16 AM,22.589,35.909,,,
838,11/26/18 05:51:16 AM,22.613,35.864,,,
839,11/26/18 06:06:16 AM,22.613,35.798,,,
840,11/26/18 06:21:16 AM,22.661,35.726,,,
841,11/26/18 06:36:16 AM,22.685,35.260,,,
842,11/26/18 06:51:16 AM,23.501,31.428,,,
843,11/26/18 07:06:16 AM,23.982,31.038,,,
844,11/26/18 07:21:16 AM,27.930,26.374,,,
845,11/26/18 07:36:16 AM,30.780,20.659,,,
846,11/26/18 07:51:16 AM,31.237,19.335,,,
847,11/26/18 08:06:16 AM,31.670,19.035,,,
848,11/26/18 08:21:16 AM,34.607,15.000,,,
849,11/26/18 08:36:16 AM,34.951,15.000,,,
850,11/26/18 08:51:16 AM,35.111,15.000,,,
851,11/26/18 09:06:16 AM,35.537,15.000,,,
852,11/26/18 09:21:16 AM,36.969,15.000,,,
853,11/26/18 09:36:16 AM,37.133,15.000,,,
854,11/26/18 09:51:16 AM,37.243,15.000,,,
855,11/26/18 10:06:16 AM,37.215,15.000,,,
856,11/26/18 10:21:16 AM,37.270,15.000,,,
857,11/26/18 10:36:16 AM,37.298,15.000,,,
858,11/26/18 10:51:16 AM,37.243,15.000,,,
859,11/26/18 11:06:16 AM,37.270,15.000,,,
860,11/26/18 11:21:16 AM,37.243,15.000,,,
861,11/26/18 11:36:16 AM,37.215,15.000,,,
862,11/26/18 11:51:16 AM,37.270,15.000,,,
863,11/26/18 12:06:16 PM,37.298,15.000,,,
864,11/26/18 12:21:16 PM,37.298,15.000,,,
865,11/26/18 12:36:16 PM,37.352,15.000,,,
866,11/26/18 12:51:16 PM,37.298,15.000,,,
867,11/26/18 01:06:16 PM,37.243,15.000,,,
868,11/26/18 01:21:16 PM,37.325,15.000,,,
869,11/26/18 01:36:16 PM,37.298,15.000,,,
870,11/26/18 01:51:16 PM,37.298,15.000,,,
871,11/26/18 02:06:16 PM,37.352,15.000,,,
872,11/26/18 02:21:16 PM,37.243,15.000,,,
873,11/26/18 02:36:16 PM,37.325,15.000,,,
874,11/26/18 02:51:16 PM,37.298,15.000,,,
875,11/26/18 03:06:16 PM,37.325,15.000,,,
876,11/26/18 03:21:16 PM,37.298,15.000,,,
877,11/26/18 03:36:16 PM,37.298,15.000,,,
878,11/26/18 03:51:16 PM,37.298,15.000,,,
879,11/26/18 04:06:16 PM,37.298,15.000,,,
880,11/26/18 04:21:16 PM,37.325,15.000,,,
881,11/26/18 04:36:16 PM,37.298,15.000,,,
882,11/26/18 04:51:16 PM,37.325,15.000,,,
883,11/26/18 05:06:16 PM,37.352,15.000,,,
884,11/26/18 05:21:16 PM,37.270,15.000,,,
885,11/26/18 05:36:16 PM,37.270,15.000,,,
886,11/26/18 05:51:16 PM,37.298,15.000,,,
887,11/26/18 06:06:16 PM,36.860,15.000,,,
888,11/26/18 06:21:16 PM,35.564,15.000,,,
889,11/26/18 06:36:16 PM,35.324,15.222,,,
890,11/26/18 06:51:16 PM,35.324,15.079,,,
891,11/26/18 07:06:16 PM,34.924,15.000,,,
892,11/26/18 07:21:16 PM,32.234,20.368,,,
893,11/26/18 07:36:16 PM,31.747,21.523,,,
894,11/26/18 07:51:16 PM,31.645,21.271,,,
895,11/26/18 08:06:16 PM,31.034,21.282,,,
896,11/26/18 08:21:16 PM,26.970,26.462,,,
897,11/26/18 08:36:16 PM,24.199,31.700,,,
898,11/26/18 08:51:16 PM,23.717,33.053,,,
899,11/26/18 09:06:16 PM,23.093,33.537,,,
900,11/26/18 09:21:16 PM,19.226,38.976,,,
901,11/26/18 09:36:16 PM,17.204,45.605,,,
902,11/26/18 09:51:16 PM,16.847,47.725,,,
903,11/26/18 10:06:16 PM,16.228,49.367,,,
904,11/26/18 10:21:16 PM,15.751,51.872,,,
905,11/26/18 10:36:16 PM,15.536,52.763,,,
906,11/26/18 10:51:16 PM,15.488,52.832,,,
907,11/26/18 11:06:16 PM,15.417,52.807,,,
908,11/26/18 11:21:16 PM,15.393,52.604,,,
909,11/26/18 11:36:16 PM,15.393,52.432,,,
910,11/26/18 11:51:16 PM,15.464,52.089,,,
911,11/27/18 12:06:16 AM,15.417,51.979,,,
912,11/27/18 12:21:16 AM,15.393,52.012,,,
913,11/27/18 12:36:16 AM,15.440,51.743,,,
914,11/27/18 12:51:16 AM,15.440,51.370,,,
915,11/27/18 01:06:16 AM,15.440,51.104,,,
916,11/27/18 01:21:16 AM,15.464,50.835,,,
917,11/27/18 01:36:16 AM,15.488,50.592,,,
918,11/27/18 01:51:16 AM,15.488,50.467,,,
919,11/27/18 02:06:16 AM,15.488,50.177,,,
920,11/27/18 02:21:16 AM,15.440,50.052,,,
921,11/27/18 02:36:16 AM,15.464,49.743,,,
922,11/27/18 02:51:16 AM,15.440,49.508,,,
923,11/27/18 03:06:16 AM,15.417,49.330,,,
924,11/27/18 03:21:16 AM,15.440,49.020,,,
925,11/27/18 03:36:16 AM,15.417,48.734,,,
926,11/27/18 03:51:16 AM,15.440,48.249,,,
927,11/27/18 04:06:16 AM,15.417,47.938,,,
928,11/27/18 04:21:16 AM,15.393,47.606,,,
929,11/27/18 04:36:16 AM,15.440,47.300,,,
930,11/27/18 04:51:16 AM,15.417,47.200,,,
931,11/27/18 05:06:16 AM,15.870,46.899,,,
932,11/27/18 05:21:16 AM,16.418,45.124,,,
933,11/27/18 05:36:16 AM,16.585,44.627,,,
934,11/27/18 05:51:16 AM,16.680,44.288,,,
935,11/27/18 06:06:16 AM,16.918,44.599,,,
936,11/27/18 06:21:16 AM,20.749,38.597,,,
937,11/27/18 06:36:16 AM,22.853,33.090,,,
938,11/27/18 06:51:16 AM,23.213,31.698,,,
939,11/27/18 07:06:16 AM,23.790,31.184,,,
940,11/27/18 07:21:16 AM,27.905,26.300,,,
941,11/27/18 07:36:16 AM,30.780,20.290,,,
942,11/27/18 07:51:16 AM,31.237,18.037,,,
943,11/27/18 08:06:16 AM,31.645,16.693,,,
944,11/27/18 08:21:16 AM,34.659,15.000,,,
945,11/27/18 08:36:16 AM,34.951,15.000,,,
946,11/27/18 08:51:16 AM,35.137,15.000,,,
947,11/27/18 09:06:16 AM,35.564,15.000,,,
948,11/27/18 09:21:16 AM,36.997,15.000,,,
949,11/27/18 09:36:16 AM,37.106,15.000,,,
950,11/27/18 09:51:16 AM,37.243,15.000,,,
951,11/27/18 10:06:16 AM,37.243,15.000,,,
952,11/27/18 10:21:16 AM,37.270,15.000,,,
953,11/27/18 10:36:16 AM,37.243,15.000,,,
954,11/27/18 10:51:16 AM,37.270,15.000,,,
955,11/27/18 11:06:16 AM,37.243,15.000,,,
956,11/27/18 11:21:16 AM,37.298,15.000,,,
957,11/27/18 11:36:16 AM,37.325,15.000,,,
958,11/27/18 11:51:16 AM,37.270,15.000,,,
959,11/27/18 12:06:16 PM,37.215,15.000,,,
960,11/27/18 12:21:16 PM,37.298,15.000,,,
961,11/27/18 12:36:16 PM,37.243,15.000,,,
962,11/27/18 12:51:16 PM,37.298,15.000,,,
963,11/27/18 01:06:16 PM,37.270,15.000,,,
964,11/27/18 01:21:16 PM,37.298,15.000,,,
965,11/27/18 01:36:16 PM,37.325,15.000,,,
966,11/27/18 01:51:16 PM,37.243,15.000,,,
967,11/27/18 02:06:16 PM,37.270,15.000,,,
968,11/27/18 02:21:16 PM,37.270,15.000,,,
969,11/27/18 02:36:16 PM,37.270,15.000,,,
970,11/27/18 02:51:16 PM,37.298,15.000,,,
971,11/27/18 03:06:16 PM,37.325,15.000,,,
972,11/27/18 03:21:16 PM,37.325,15.000,,,
973,11/27/18 03:36:16 PM,37.325,15.000,,,
974,11/27/18 03:51:16 PM,37.352,15.000,,,
975,11/27/18 04:06:16 PM,37.270,15.000,,,
976,11/27/18 04:21:16 PM,37.298,15.000,,,
977,11/27/18 04:36:16 PM,37.352,15.000,,,
978,11/27/18 04:51:16 PM,37.270,15.000,,,
979,11/27/18 05:06:16 PM,37.352,15.000,,,
980,11/27/18 05:21:16 PM,37.298,15.000,,,
981,11/27/18 05:36:16 PM,36.779,24.705,,,
982,11/27/18 05:51:16 PM,36.697,37.829,,,
983,11/27/18 06:06:16 PM,36.399,44.999,,,
984,11/27/18 06:21:16 PM,35.004,44.698,,,
985,11/27/18 06:36:16 PM,34.765,41.609,,,
986,11/27/18 06:51:16 PM,34.739,39.105,,,
987,11/27/18 07:06:16 PM,34.369,37.469,,,
988,11/27/18 07:21:16 PM,31.594,40.215,,,
